event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IRN29240,2024-10-23,2024,2,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Gilan,Rasht,Central,Rasht,37.2761,49.5886,1,Human Rights Activists in Iran (HRA); Iranian Labour News Agency,Local partner-Other,"Around 23 October 2024 (as reported), about 30 former workers at the Qazvin -Rasht freeway gates protested in front of the provincial governor's office in Rasht city (Gilan) to protest against the implementation of the electronic plan for tolls.",0,crowd size=about 30,1730764834
IRN29182,2024-10-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Teachers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 12,35.6810,51.4291,1,Human Rights Activists in Iran (HRA); Iranian Labour News Agency,Local partner-Other,"On 22 October 2024, retired teachers staged a rally in front of the Planning and Budget Organization in Tehran - District 12 (Tehran) to demand payment of salary arrears, retirement bonuses and modification of rating orders.",0,crowd size=no report,1730180173
IRN29183,2024-10-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran); Teachers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kermanshah,Kermanshah,Central,Kermanshah,34.3142,47.0650,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 22 October 2024, retirees of the Social Security Organization, retired teachers and telecommunications workers protested in front of the Servants Pension Organization's office in Kermanshah city (Kermanshah) over the lack of salary equalization and poor living conditions.",0,crowd size=no report,1730180173
IRN29184,2024-10-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Bushehr,Jam,,Shahr-e Khas,27.9474,52.1873,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 22 October 2024, employees of the Fajr Jam Gas Refining Company protested outside their workplace in Shahr-e Khas (Jam, Bushehr) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1730180173
IRN29185,2024-10-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Khuzestan,Mahshahr,Central,Bandar e Mahshahr,30.5566,49.1885,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 22 October 2024, workers of the petrochemical company protested and picketed in Bandar e Mahshahr city (Khuzestan) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1730180173
IRN29186,2024-10-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Khuzestan,Ahvaz,Central,Ahvaz,31.3190,48.6842,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 22 October 2024, employees at the National Company of South Oil-rich Regions staged a protest in Ahvaz city (Khuzestan) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1730180173
IRN29187,2024-10-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Hormozgan,Abumusa,Central,Sirri Island,25.9083,54.5316,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 22 October 2024, Continental Plateau Oil Company employees under the Ministry of Petroleum protested on the Nasr oil platform in Sirri Island (Hormozgan) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1730180173
IRN29188,2024-10-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Ilam,Dehloran,Musian,Dasht e Abbas,32.4144,47.8244,2,Human Rights Activists in Iran (HRA),Local partner-Other,"On 22 October 2024, Continental Plateau Oil Company employees under the Ministry of Petroleum protested outside the Cheshmeh Khosh Exploitation and Desalination Center near Dasht e Abbas city (Ilam) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1730180173
IRN29189,2024-10-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Bushehr,Bushehr,Kharg,Khark,29.2614,50.3306,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 22 October 2024, Continental Plateau Oil Company employees under the Ministry of Petroleum rallied in and outside their working spaces in Khark Island (Bushehr) to demand the removal of the salary ceiling, the removal of the limitation of retirement years and the return of excess tax deductions.",0,crowd size=no report,1730180173
IRN29190,2024-10-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 12,35.6810,51.4291,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA); Iran Kargar,Local partner-Other,"On 22 October 2024, families of prisoners sentenced to death staged a rally in front of the Islamic Consultative Assembly - Iranian Parliament in Tehran - District 12 (Tehran) to demand execution sentences be revoked.",0,crowd size=no report,1730180173
IRN29191,2024-10-22,2024,1,Demonstrations,Protests,Protest with intervention,Protesters (Iran),,Protesters,Police Forces of Iran (1989-),,State forces,State forces-Protesters,,364,Middle East,Iran,Sistan and Baluchestan,Khash,Nok Abad,Nok Abad,28.5397,60.7595,2,Haalvash; Human Rights Activists in Iran (HRA),Local partner-Other,"On 22 October 2024, local residents of Kuteh village around Taftan Mount staged a rally at their village near Nok Abad city (Sistan and Baluchestan) to protest against mining activities and their detrimental environmental effects. Police arrested two protesters.",0,crowd size=no report,1730180173
IRN29198,2024-10-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kohgiluyeh and Boyer-Ahmad,Gachsaran,Central,Dogonbadan,30.3586,50.7981,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 22 October 2024, Gachsaran Oil and Gas Exploitation Company employees staged a rally outside their workplace in Dogonbadan city (Kohgiluyeh and Boyer-Ahmad) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1730180173
IRN29199,2024-10-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Bushehr,Asaluyeh,Central,Bandar e Asaluyeh,27.4761,52.6074,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 22 October 2024, workers of the third pillars and support of contracting companies working in the seventh, eighth, ninth, tenth and twelfth refineries at the Pars Special Economic Energy Zone protested outside their working place in Bandar e Asaluyeh city (Bushehr) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1730180173
IRN29200,2024-10-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Fars,Mohr,Central,Khowshabad,27.4739,52.9553,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 22 October 2024, workers employed at the Pars Oil and Gas Company protested outside their working place at the Parsian Gas Refinery Company in Khowshabad village (Fars) to demand the determination of the salary ceiling, the accountability of the responsible officials, the removal of incompetent managers, the removal of the limitation of retirement years, the full implementation of Article 10 and the payment of their salary arrears.",0,crowd size=no report,1730180173
IRN29201,2024-10-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Ilam,Abdanan,Central,Abdanan,32.9926,47.4198,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 22 October 2024, municipal workers rallied outside the city hall in Abdanan city (Ilam) to demand the payment of wage arrears.",0,crowd size=no report,1730180173
IRN29206,2024-10-22,2024,1,Political violence,Battles,Armed clash,PJAK: Kurdistan Free Life Party,,Rebel group,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,,State forces,State forces-Rebel group,,364,Middle East,Iran,Kurdistan,Sarvabad,Central,Deyvaznav,35.1000,46.4833,2,Hengaw; Kurdistan Human Rights Network,Local partner-Other,"On 22 October 2024, an armed clash erupted between IRGC forces and PJAK militiamen near Deyvaznav village (Kurdistan). As a result, an IRGC was killed, and three others were injured.",1,,1730180173
IRN29165,2024-10-21,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Ilam,Ilam,Central,Ilam,33.6374,46.4227,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 21 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Ilam city (Ilam) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1730180173
IRN29166,2024-10-21,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kermanshah,Kermanshah,Central,Kermanshah,34.3142,47.0650,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 21 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Kermanshah city (Kermanshah) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1730180173
IRN29167,2024-10-21,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Khuzestan,Ahvaz,Central,Ahvaz,31.3190,48.6842,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 21 October 2024, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Ahvaz city (Khuzestan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1730180173
